,Date,Close,Change,Change_Percentage,PROC,rci,days
3109,2012-06-13,16880.51,17.71,0.1771,-0.0360603155469,50.0765228676,-1435.0
3110,2012-06-14,16677.88,-202.63,-2.0263,-0.0284931277072,47.6125923324,-1434.0
3111,2012-06-15,16949.83,271.95,2.7195,-0.0380677659884,52.8378653856,-1433.0
3112,2012-06-18,16705.83,-244.0,-2.44,-0.0421544732438,47.4577391421,-1430.0
3113,2012-06-19,16859.8,153.97,1.5397,-0.0491161433884,51.4446130054,-1429.0
3114,2012-06-20,16896.63,36.83,0.3683,-0.0460528392998,50.2707982601,-1428.0
3115,2012-06-21,17032.56,135.93,1.3593,-0.0524801554199,51.2545096273,-1427.0
3116,2012-06-22,16972.51,-60.05,-0.6005,-0.0590338073218,49.2406765613,-1426.0
3117,2012-06-25,16882.16,-90.35,-0.9035,-0.0585687323255,48.929933073,-1423.0
3118,2012-06-26,16906.58,24.42,0.2442,-0.0421814415958,50.1750658537,-1422.0
3119,2012-06-27,16967.76,61.18,0.6118,-0.0462417266932,50.578541268,-1421.0
3120,2012-06-28,16990.76,23.0,0.23,-0.034959224796,50.1376818031,-1420.0
3121,2012-06-29,17429.98,439.22,4.3922,-0.0603093454544,54.6434236991,-1419.0
3122,2012-07-02,17398.98,-31.0,-0.31,-0.0666270234151,49.3738646654,-1416.0
3123,2012-07-03,17425.71,26.73,0.2673,-0.0744321464399,49.9928411754,-1415.0
3124,2012-07-04,17462.81,37.1,0.371,-0.093807390593,50.107397193,-1414.0
3125,2012-07-05,17538.67,75.86,0.7586,-0.0969621725751,50.5500485129,-1413.0
3126,2012-07-06,17521.12,-17.55,-0.1755,-0.0936591796582,49.4447973939,-1412.0
3127,2012-07-09,17391.98,-129.14,-1.2914,-0.0569869274293,48.1304906503,-1409.0
3128,2012-07-10,17618.35,226.37,2.2637,-0.0582195380517,52.3491859395,-1408.0
3129,2012-07-11,17489.14,-129.21,-1.2921,-0.0460718936148,48.2460279313,-1407.0
3130,2012-07-12,17232.55,-256.59,-2.5659,-0.0338696701046,46.8701690148,-1406.0
3131,2012-07-13,17213.7,-18.85,-0.1885,-0.0208091182959,49.670693988,-1405.0
3132,2012-07-16,17103.31,-110.39,-1.1039,-0.0131986533582,48.6386543646,-1402.0
3133,2012-07-17,17105.3,1.99,0.0199,-0.0256279575102,49.972747264,-1401.0
3134,2012-07-18,17185.01,79.71,0.7971,-0.0138750654136,50.8949465605,-1400.0
3135,2012-07-19,17278.85,93.84,0.9384,-0.0343006004491,51.0663974914,-1399.0
3136,2012-07-20,17158.44,-120.41,-1.2041,-0.0177131401321,48.3882330061,-1398.0
3137,2012-07-23,16877.35,-281.09,-2.8109,0.00114105593837,46.4771157161,-1395.0
3138,2012-07-24,16918.08,40.73,0.4073,0.00672124448703,50.5653467723,-1394.0
3139,2012-07-25,16846.05,-72.03,-0.7203,0.00745087202777,49.1890516661,-1393.0
3140,2012-07-26,16639.82,-206.23,-2.0623,0.0143547982012,47.5777922615,-1392.0
3141,2012-07-27,16839.19,199.37,1.9937,0.00398602201037,52.4946754492,-1391.0
3142,2012-07-30,17143.68,304.49,3.0449,-0.0103678977072,53.6720383241,-1388.0
3143,2012-07-31,17236.18,92.5,0.925,-0.0144443215018,51.0068276772,-1387.0
3144,2012-08-01,17257.38,21.2,0.212,0.00990247837347,50.1314944544,-1386.0
3145,2012-08-02,17224.36,-33.02,-0.3302,0.0100362205141,49.4567400573,-1385.0
3146,2012-08-03,17197.93,-26.43,-0.2643,0.0130714903439,49.5430353785,-1384.0
3147,2012-08-06,17412.96,215.03,2.1503,0.002854637942,52.6404309853,-1381.0
3148,2012-08-07,17601.78,188.82,1.8882,-0.00359833442331,52.27625858,-1380.0
3149,2012-08-08,17600.56,-1.22,-0.0122,-0.00453395673336,49.6714398642,-1379.0
3150,2012-08-09,17560.87,-39.69,-0.3969,-0.00971079773551,49.1531098871,-1378.0
3151,2012-08-10,17557.74,-3.13,-0.0313,0.0034401632389,49.6748732855,-1377.0
3152,2012-08-13,17633.45,75.71,0.7571,-0.00825140630128,50.8127810638,-1374.0
3153,2012-08-14,17728.2,94.75,0.9475,-0.02876242924,51.0919889459,-1373.0
3154,2012-08-16,17657.21,-70.99,-0.7099,-0.0257649430396,48.5823048047,-1371.0
3155,2012-08-17,17691.08,33.87,0.3387,-0.0343658625143,50.2003123758,-1370.0
3156,2012-08-21,17885.26,194.18,1.9418,-0.0455975633283,52.5850424362,-1366.0
3157,2012-08-22,17846.86,-38.4,-0.384,-0.0385132158783,49.0242972813,-1365.0
3158,2012-08-23,17850.22,3.36,0.0336,-0.0330675941975,49.6641053814,-1364.0
3159,2012-08-24,17783.21,-67.01,-0.6701,-0.0364118183238,48.5897126547,-1363.0
3160,2012-08-27,17678.81,-104.4,-1.044,-0.0474873128779,48.0127468621,-1360.0
3161,2012-08-28,17631.71,-47.1,-0.471,-0.0421815005012,48.9833067798,-1359.0
3162,2012-08-29,17490.81,-140.9,-1.409,-0.0382736605911,47.4667172625,-1358.0
3163,2012-08-30,17541.64,50.83,0.5083,-0.0541964997218,50.7267611668,-1357.0
3164,2012-08-31,17429.56,-112.08,-1.1208,-0.0350592872935,48.0765236808,-1356.0
3165,2012-09-03,17384.4,-45.16,-0.4516,-0.0140413260164,49.215955358,-1353.0
3166,2012-09-04,17440.87,56.47,0.5647,-0.0118756012063,50.9257705273,-1352.0
3167,2012-09-05,17313.34,-127.53,-1.2753,-0.00324267067191,47.8748535474,-1351.0
3168,2012-09-06,17346.27,32.93,0.3293,-0.00707776660497,50.5744474258,-1350.0
3169,2012-09-07,17683.73,337.46,3.3746,-0.0282475856106,55.1800933213,-1349.0
3170,2012-09-08,17749.65,65.92,0.6592,-0.019335598313,50.7699319727,-1348.0
3171,2012-09-10,17766.78,17.13,0.1713,-0.00937405194247,50.0189853212,-1346.0
3172,2012-09-11,17852.95,86.17,0.8617,-0.01433988464,51.0892276998,-1345.0
3173,2012-09-12,18000.03,147.08,1.4708,-0.0250078726168,52.0365129966,-1344.0
3174,2012-09-13,18021.16,21.13,0.2113,-0.0263940575495,49.9453584153,-1343.0
3175,2012-09-14,18464.27,443.11,4.4311,-0.0471161343923,56.1216412658,-1342.0
3176,2012-09-17,18542.31,78.04,0.7804,-0.0459217517853,50.4871686795,-1339.0
3177,2012-09-18,18496.01,-46.3,-0.463,-0.0475046737282,48.7446023775,-1338.0
3178,2012-09-20,18349.25,-146.76,-1.4676,-0.0372034946425,47.3637667162,-1336.0
3179,2012-09-21,18752.83,403.58,4.0358,-0.0485075419647,54.7113992164,-1335.0
3180,2012-09-24,18673.34,-79.49,-0.7949,-0.0463095468895,48.4987439257,-1332.0
3181,2012-09-25,18694.41,21.07,0.2107,-0.0472929745404,49.740783691,-1331.0
3182,2012-09-26,18632.17,-62.24,-0.6224,-0.0477394126257,48.7230614329,-1330.0
3183,2012-09-27,18579.5,-52.67,-0.5267,-0.0509474336791,48.8487491581,-1329.0
3184,2012-09-28,18762.74,183.24,1.8324,-0.0641474933515,51.8879816424,-1328.0
3185,2012-10-01,18823.91,61.17,0.6117,-0.0762171677584,50.2721256177,-1325.0
3186,2012-10-03,18869.69,45.78,0.4578,-0.0757084286304,50.0666222198,-1323.0
3187,2012-10-04,19058.15,188.46,1.8846,-0.0934383885766,51.9696163561,-1322.0
3188,2012-10-05,18938.46,-119.69,-1.1969,-0.0893939393939,47.8519568287,-1321.0
3189,2012-10-08,18708.98,-229.48,-2.2948,-0.0727091022409,46.4802075216,-1318.0
3190,2012-10-09,18793.36,84.38,0.8438,-0.0854843721662,50.7036640502,-1317.0
3191,2012-10-10,18631.1,-162.26,-1.6226,-0.0740695261863,47.6166063698,-1316.0
3192,2012-10-11,18804.75,173.65,1.7365,-0.0633927344514,51.7954667247,-1315.0
3193,2012-10-12,18675.18,-129.57,-1.2957,-0.0521435633942,48.1690914221,-1314.0
3194,2012-10-15,18713.55,38.37,0.3837,-0.0532887782705,50.1884458468,-1311.0
3195,2012-10-16,18577.7,-135.85,-1.3585,-0.0405955318309,48.1537348997,-1310.0
3196,2012-10-17,18610.77,33.07,0.3307,-0.0339299434501,50.2002472931,-1309.0
3197,2012-10-18,18791.93,181.16,1.8116,-0.0427702767191,51.9390065769,-1308.0
3198,2012-10-19,18682.31,-109.62,-1.0962,-0.0118087527966,48.4653447481,-1307.0
3199,2012-10-22,18793.44,111.13,1.1113,-0.0135436199697,51.0629492332,-1304.0
3200,2012-10-23,18710.02,-83.42,-0.8342,-0.0115706036059,48.7967393391,-1303.0
3201,2012-10-25,18758.63,48.61,0.4861,-0.0223104486559,50.3597946605,-1301.0
3202,2012-10-26,18625.34,-133.29,-1.3329,0.00679844055537,48.2388052268,-1300.0
3203,2012-10-29,18635.82,10.48,0.1048,0.0020092816818,49.9795801271,-1297.0
3204,2012-10-30,18430.85,-204.97,-2.0497,0.0140983320682,47.4780016273,-1296.0
3205,2012-10-31,18505.38,74.53,0.7453,0.00680489712148,50.8167178578,-1295.0
3206,2012-11-01,18561.7,56.32,0.5632,0.000958045157297,50.5976383273,-1294.0
3207,2012-11-02,18755.45,193.75,1.9375,0.000388536002737,52.2227857727,-1293.0
3208,2012-11-05,18762.87,7.42,0.0742,0.00324268443697,49.8962007411,-1290.0
3209,2012-11-06,18817.38,54.51,0.5451,0.002772170608,50.4791066091,-1289.0
3210,2012-11-07,18902.41,85.03,0.8503,0.00817183199838,50.8664241228,-1288.0
3211,2012-11-08,18846.26,-56.15,-0.5615,0.00486840007054,49.0125519592,-1287.0
3212,2012-11-09,18683.68,-162.58,-1.6258,0.00135229178715,47.6440259134,-1286.0
3213,2012-11-12,18670.34,-13.34,-0.1334,0.00654592898769,49.7028327931,-1283.0
3214,2012-11-13,18618.87,-51.47,-0.5147,0.000656429303691,49.1862030739,-1282.0
3215,2012-11-15,18471.37,-147.5,-1.475,0.0177284994483,47.8759331446,-1280.0
3216,2012-11-16,18309.37,-162.0,-1.62,0.0195880307445,47.675449706,-1279.0
3217,2012-11-19,18339.0,29.63,0.2963,0.0200149089831,50.5372552171,-1276.0
3218,2012-11-20,18329.32,-9.68,-0.0968,0.0133697928161,49.9513510993,-1275.0
3219,2012-11-21,18460.38,131.06,1.3106,0.0080808048243,52.0328605056,-1274.0
3220,2012-11-22,18517.34,56.96,0.5696,0.0146121233955,50.8683602854,-1273.0
3221,2012-11-23,18506.57,-10.77,-0.1077,0.0094067596566,49.8032668038,-1272.0
3222,2012-11-26,18537.01,30.44,0.3044,0.0136446547306,50.4630420471,-1269.0
3223,2012-11-27,18842.08,305.07,3.0507,-0.00705825007135,54.6187720345,-1268.0
3224,2012-11-29,19170.91,328.83,3.2883,-0.0219781508564,54.9605270551,-1266.0
3225,2012-11-30,19339.9,168.99,1.6899,-0.0383649372307,52.1960046685,-1265.0
3226,2012-12-03,19305.32,-34.58,-0.3458,-0.0359254382152,48.9196845324,-1262.0
3227,2012-12-04,19348.12,42.8,0.428,-0.0497681875768,50.1628316637,-1261.0
3228,2012-12-05,19391.86,43.74,0.4374,-0.0479039068638,50.1782306591,-1260.0
3229,2012-12-06,19486.8,94.94,0.9494,-0.0498391849884,51.0396815598,-1259.0
3230,2012-12-07,19424.1,-62.7,-0.627,-0.0356509707845,48.348775818,-1258.0
3231,2012-12-10,19409.69,-14.41,-0.1441,-0.0344734041221,49.2063969708,-1255.0
3232,2012-12-11,19387.14,-22.55,-0.2255,-0.030278391572,49.0628348525,-1254.0
3233,2012-12-12,19355.26,-31.88,-0.3188,-0.0239572625924,48.891905107,-1253.0
3234,2012-12-13,19229.26,-126.0,-1.26,-0.0203223345109,47.1591530052,-1252.0
3235,2012-12-14,19317.25,87.99,0.8799,-0.0339103431444,51.2646023988,-1251.0
3236,2012-12-17,19244.42,-72.83,-0.7283,-0.0307482349009,48.3152485191,-1248.0
3237,2012-12-18,19364.75,120.33,1.2033,-0.0400604333131,51.7975076052,-1247.0
3238,2012-12-19,19476.0,111.25,1.1125,-0.054388494194,51.6265668178,-1246.0
3239,2012-12-20,19453.92,-22.08,-0.2208,-0.0625117084859,49.1371698188,-1245.0
3240,2012-12-21,19242.0,-211.92,-2.1192,-0.0492393260265,45.8464448836,-1244.0
3241,2012-12-24,19255.09,13.09,0.1309,-0.0505076020278,49.9960344272,-1241.0
3242,2012-12-26,19417.46,162.37,1.6237,-0.0518450866125,52.5195056792,-1239.0
3243,2012-12-27,19323.8,-93.66,-0.9366,-0.0435516116246,48.1614952904,-1238.0
3244,2012-12-28,19444.84,121.04,1.2104,-0.0506992921973,51.6768504391,-1237.0
3245,2012-12-31,19426.71,-18.13,-0.1813,-0.0479958741998,49.406366694,-1234.0
3246,2013-01-01,19580.81,154.1,1.541,-0.0392063933494,52.1276599572,-1233.0
3247,2013-01-02,19714.24,133.43,1.3343,-0.0283413776394,51.778227304,-1232.0
3248,2013-01-03,19764.78,50.54,0.5054,-0.0219690898092,50.3628495385,-1231.0
3249,2013-01-04,19784.08,19.3,0.193,-0.0247993817248,49.826192373,-1230.0
3250,2013-01-07,19691.42,-92.66,-0.9266,-0.0177433259666,47.9132610089,-1227.0
3251,2013-01-08,19742.52,51.1,0.511,-0.01808284507,50.4661062355,-1226.0
3252,2013-01-09,19666.59,-75.93,-0.7593,-0.00922624545846,48.2801603332,-1225.0
3253,2013-01-10,19663.55,-3.04,-0.0304,-0.0123274694838,49.5900146356,-1224.0
3254,2013-01-11,19663.64,0.0900000000001,0.000900000000001,-0.0130836710942,49.6472639695,-1223.0
3255,2013-01-14,19906.41,242.77,2.4277,-0.0267842497656,53.8917696955,-1220.0
3256,2013-01-15,19986.82,80.41,0.8041,-0.0326298897561,50.8912441422,-1219.0
3257,2013-01-16,19817.63,-169.19,-1.6919,-0.0305976413029,46.7113260256,-1218.0
3258,2013-01-17,19964.03,146.4,1.464,-0.0334819914843,51.9302435671,-1217.0
3259,2013-01-18,20039.04,75.01,0.7501,-0.0412909300462,50.7546937533,-1216.0
3260,2013-01-21,20101.82,62.78,0.6278,-0.0380624588492,50.5497503599,-1213.0
3261,2013-01-22,19981.57,-120.25,-1.2025,-0.0259586157322,47.5459424963,-1212.0
3262,2013-01-23,20026.61,45.04,0.4504,-0.0294382828756,50.3324202957,-1211.0
3263,2013-01-24,19923.78,-102.83,-1.0283,-0.0354318677892,47.9500764091,-1210.0
3264,2013-01-25,20103.53,179.75,1.7975,-0.0440631542101,52.4468633263,-1209.0
3265,2013-01-28,20103.35,-0.18,-0.0018,-0.0353233636119,49.5946353944,-1206.0
3266,2013-01-29,19990.9,-112.45,-1.1245,-0.0345221954274,47.8955123491,-1205.0
3267,2013-01-30,20005.0,14.1,0.141,-0.0288076425417,49.917505421,-1204.0
3268,2013-01-31,19894.98,-110.02,-1.1002,-0.0241044417711,48.0072301425,-1203.0
3269,2013-02-01,19781.19,-113.79,-1.1379,-0.0102334888087,47.9489625552,-1202.0
3270,2013-02-04,19751.19,-30.0,-0.3,-0.00187427970847,49.3766312073,-1199.0
3271,2013-02-05,19659.82,-91.37,-0.9137,0.00531045627627,48.3609396276,-1198.0
3272,2013-02-06,19639.72,-20.1,-0.201,0.00729677599363,49.6191737881,-1197.0
3273,2013-02-07,19580.32,-59.4,-0.594,0.00564205120809,48.9318432137,-1196.0
3274,2013-02-08,19484.77,-95.55,-0.9555,0.0130555775048,48.2885905836,-1195.0
3275,2013-02-11,19460.57,-24.2,-0.242,0.0104756340576,49.6542537884,-1192.0
3276,2013-02-12,19561.04,100.47,1.0047,0.00521319904086,51.9712822213,-1191.0
3277,2013-02-13,19608.08,47.04,0.4704,0.00282551958844,50.9212656803,-1190.0
3278,2013-02-14,19497.18,-110.9,-1.109,0.020557699756,47.9287208704,-1189.0
3279,2013-02-15,19468.15,-29.03,-0.2903,0.0259506014464,49.5358911502,-1188.0
3280,2013-02-18,19501.08,32.93,0.3293,0.015973151179,50.7388748628,-1185.0
3281,2013-02-19,19635.72,134.64,1.3464,0.01644507647,52.6749646173,-1184.0
3282,2013-02-20,19642.75,7.03,0.0703,0.0197758974482,50.092580884,-1183.0
3283,2013-02-21,19325.36,-317.39,-3.1739,0.0386263532357,44.3179497029,-1182.0
3284,2013-02-22,19317.01,-8.35,-0.0835,0.033258647844,50.0522330698,-1181.0
3285,2013-02-25,19331.69,14.68,0.1468,0.0346998318737,50.4497850063,-1178.0
3286,2013-02-26,19015.14,-316.55,-3.1655,0.045605803718,45.0573566002,-1177.0
3287,2013-02-27,19152.41,137.27,1.3727,0.0473110941213,52.3523612558,-1176.0
3288,2013-02-28,18861.54,-290.87,-2.9087,0.0617712968237,46.2903860689,-1175.0
3289,2013-03-01,18918.52,56.98,0.5698,0.0536434077505,51.0998778005,-1174.0
3290,2013-03-04,18877.96,-40.56,-0.4056,0.0563379155211,49.7927760675,-1171.0
3291,2013-03-05,19143.17,265.21,2.6521,0.0377889296697,53.6761684945,-1170.0
3292,2013-03-06,19252.61,109.44,1.0944,0.0267213448736,51.5524897662,-1169.0
3293,2013-03-07,19413.54,160.93,1.6093,0.0170951724934,52.2059592125,-1168.0
3294,2013-03-08,19683.23,269.69,2.6969,-0.00119075352674,53.5883545226,-1167.0
3295,2013-03-11,19646.21,-37.02,-0.3702,-0.000330452776312,49.3776674711,-1164.0
3296,2013-03-12,19564.92,-81.29,-0.8129,0.000786503999935,48.7990643404,-1163.0
3297,2013-03-13,19362.55,-202.37,-2.0237,0.00627259136238,47.2170264267,-1162.0
3298,2013-03-14,19570.44,207.89,2.0789,-0.00564577502098,52.6542625797,-1161.0
3299,2013-03-15,19427.56,-142.88,-1.4288,0.00682376806141,48.2147743974,-1160.0
3300,2013-03-18,19293.2,-134.36,-1.3436,0.0160586860111,48.3254109686,-1157.0
3301,2013-03-19,19008.1,-285.1,-2.851,0.0250846532678,46.4883196074,-1156.0
3302,2013-03-20,18884.19,-123.91,-1.2391,0.0299956595773,48.6697594354,-1155.0
3303,2013-03-21,18792.87,-91.32,-0.9132,0.0363164501658,49.1082832375,-1154.0
3304,2013-03-22,18735.6,-57.27,-0.5727,0.0458409470088,49.5787955557,-1153.0
3305,2013-03-25,18681.42,-54.18,-0.5418,0.0489407033129,49.6229834045,-1150.0
3306,2013-03-26,18704.53,23.11,0.2311,0.0321251454048,50.7516135159,-1149.0
3307,2013-03-28,18835.77,131.24,1.3124,0.0249127582374,52.3141729967,-1147.0
3308,2013-04-01,18864.75,28.98,0.2898,0.0241541220659,50.7230112804,-1143.0
3309,2013-04-02,19040.95,176.2,1.762,-0.00135733946739,52.8800880761,-1142.0
3310,2013-04-03,18801.64,-239.31,-2.3931,0.0183146664049,46.8311875897,-1141.0
3311,2013-04-04,18509.7,-291.94,-2.9194,0.0186538320837,46.132396544,-1140.0
3312,2013-04-05,18450.23,-59.47,-0.5947,0.0247529933631,49.6048737112,-1139.0
3313,2013-04-08,18437.78,-12.45,-0.1245,0.0233171380806,50.2825795021,-1136.0
3314,2013-04-09,18226.48,-211.3,-2.113,0.0478860084302,47.4607217168,-1135.0
3315,2013-04-10,18414.45,187.97,1.8797,0.04353487657,52.9978152365,-1134.0
3316,2013-04-11,18542.2,127.75,1.2775,0.044883107357,52.1314975453,-1133.0
3317,2013-04-12,18242.56,-299.64,-2.9964,0.0731927635861,46.4926277099,-1132.0
3318,2013-04-15,18357.8,115.24,1.1524,0.065580587808,51.785295955,-1129.0
3319,2013-04-16,18744.93,387.13,3.8713,0.0419112370508,54.8454181194,-1128.0
3320,2013-04-17,18731.16,-13.77,-0.1377,0.0326088247674,49.9576639154,-1127.0
3321,2013-04-18,19016.46,285.3,2.853,0.0283069772575,53.2097800257,-1126.0
3322,2013-04-22,19169.83,153.37,1.5337,0.0132662053289,51.6614244196,-1122.0
3323,2013-04-23,19179.36,9.53,0.0953,0.00590052453714,50.0029227805,-1121.0
3324,2013-04-25,19406.85,227.49,2.2749,-0.0209778988957,52.4225739043,-1119.0
3325,2013-04-26,19286.72,-120.13,-1.2013,-0.0213157143621,48.5082492189,-1118.0
3326,2013-04-29,19387.5,100.78,1.0078,-0.0316412554336,50.9419360211,-1115.0
3327,2013-04-30,19504.18,116.68,1.1668,-0.0410224385662,51.1157891618,-1114.0
3328,2013-05-02,19735.77,231.59,2.3159,-0.0564384291986,52.3905569818,-1112.0
3329,2013-05-03,19575.64,-160.13,-1.6013,-0.0465721405456,47.9355980055,-1111.0
3330,2013-05-06,19673.64,98.0,0.98,-0.0444829173429,50.8168103993,-1108.0
3331,2013-05-07,19888.95,215.31,2.1531,-0.0542917345843,52.0768422555,-1107.0
3332,2013-05-08,19990.18,101.23,1.0123,-0.0498520294418,50.7548704533,-1106.0
3333,2013-05-09,19939.04,-51.14,-0.5114,-0.0604947228008,49.017378737,-1105.0
3334,2013-05-10,20082.62,143.58,1.4358,-0.0849781465934,51.2471547251,-1104.0
3335,2013-05-11,20122.32,39.7,0.397,-0.0906270545137,50.0268487006,-1103.0
3336,2013-05-13,19691.67,-430.65,-4.3065,-0.0680065604427,44.9591430198,-1101.0
3337,2013-05-14,19722.29,30.62,0.3062,-0.0820679582673,50.1378188533,-1100.0
3338,2013-05-15,20212.96,490.67,4.9067,-0.0976684071476,54.5924952114,-1099.0
3339,2013-05-16,20247.33,34.37,0.3437,-0.0919594222908,49.9638746135,-1098.0
3340,2013-05-17,20286.12,38.79,0.3879,-0.112021558378,50.0067992413,-1097.0
3341,2013-05-20,20223.98,-62.14,-0.6214,-0.101655971848,49.0032223244,-1094.0
3342,2013-05-21,20111.61,-112.37,-1.1237,-0.0729093146787,48.4968347272,-1093.0
3343,2013-05-22,20062.24,-49.37,-0.4937,-0.0710623367693,49.1853755087,-1092.0
3344,2013-05-23,19674.33,-387.91,-3.8791,-0.0345947668494,45.7493581552,-1091.0
3345,2013-05-24,19704.33,30.0,0.3,-0.0278823547209,50.2359162736,-1090.0
3346,2013-05-27,20030.77,326.44,3.2644,-0.044391992225,53.1115495106,-1087.0
3347,2013-05-28,20160.82,130.05,1.3005,-0.0388507150826,51.0676882968,-1086.0
3348,2013-05-29,20147.64,-13.18,-0.1318,-0.0446379685089,49.6119982034,-1085.0
3349,2013-05-30,20215.4,67.76,0.6776,-0.0427027724049,50.446507841,-1084.0
3350,2013-05-31,19760.3,-455.1,-4.551,-0.01313154411,45.371731069,-1083.0
3351,2013-06-03,19610.48,-149.82,-1.4982,0.00634837151021,48.5321177587,-1080.0
3352,2013-06-04,19545.78,-64.7,-0.647,0.00152536519879,49.3856788671,-1079.0
3353,2013-06-05,19568.22,22.44,0.2244,0.00535843900773,50.2683966524,-1078.0
3354,2013-06-06,19519.49,-48.73,-0.4873,0.0185761440398,49.5308176853,-1077.0
3355,2013-06-07,19429.23,-90.26,-0.9026,0.0280612780875,49.0913884708,-1076.0
3356,2013-06-10,19441.07,11.84,0.1184,0.0249746226498,50.2263519006,-1073.0
3357,2013-06-11,19143.0,-298.07,-2.9807,0.046787719929,46.907785231,-1072.0
3358,2013-06-12,19041.13,-101.87,-1.0187,0.0537308819261,49.132271968,-1071.0
3359,2013-06-13,18827.16,-213.97,-2.1397,0.0439023201181,47.9326560019,-1070.0
3360,2013-06-14,19177.93,350.77,3.5077,0.0276012572577,53.8653350387,-1069.0
3361,2013-06-17,19325.87,147.94,1.4794,0.0438871892093,51.6553490236,-1066.0
3362,2013-06-18,19223.28,-102.59,-1.0259,0.0505770390466,49.0563387567,-1065.0
3363,2013-06-19,19245.7,22.42,0.2242,0.0512872841135,50.3592686201,-1064.0
3364,2013-06-20,18719.29,-526.41,-5.2641,0.0744012800646,45.0686803048,-1063.0
3365,2013-06-21,18774.24,54.95,0.5495,0.0664974111968,50.7934725619,-1062.0
3366,2013-06-24,18540.89,-233.35,-2.3335,0.0758315123336,48.1897254509,-1059.0
3367,2013-06-25,18629.15,88.26,0.8826,0.0531240453932,51.1123949999,-1058.0
3368,2013-06-26,18552.12,-77.03,-0.7703,0.0584749646398,49.6087534223,-1057.0
3369,2013-06-27,18875.95,323.83,3.2383,0.0576523019335,53.1064527859,-1056.0
3370,2013-06-28,19395.81,519.86,5.1986,0.0379453811899,54.7135088263,-1055.0
3371,2013-07-01,19577.39,181.58,1.8158,0.0283035630972,51.5277143733,-1052.0
3372,2013-07-02,19463.82,-113.57,-1.1357,0.0371785866221,48.9289852463,-1051.0
3373,2013-07-03,19177.76,-286.06,-2.8606,0.029480321655,47.466362325,-1050.0
3374,2013-07-04,19410.84,233.08,2.3308,0.0101802709572,51.982730632,-1049.0
3375,2013-07-05,19495.82,84.98,0.8498,0.00255605046204,50.6831851093,-1048.0
3376,2013-07-08,19324.77,-171.05,-1.7105,0.0124410907073,48.4921718938,-1045.0
3377,2013-07-09,19439.48,114.71,1.1471,0.00409898004507,50.9655913666,-1044.0
3378,2013-07-10,19294.12,-145.36,-1.4536,0.00695395545783,48.7387322499,-1043.0
3379,2013-07-11,19676.06,381.94,3.8194,-0.0120872976642,53.0839338709,-1042.0
3380,2013-07-12,19958.47,282.41,2.8241,-0.0425988612025,52.210599291,-1041.0
3381,2013-07-15,20034.48,76.01,0.7601,-0.052168647554,50.4124881418,-1038.0
3382,2013-07-16,19851.23,-183.25,-1.8325,-0.0543932276562,48.2311814342,-1037.0
3383,2013-07-17,19948.73,97.5,0.975,-0.0401920332382,50.6486829374,-1036.0
3384,2013-07-18,20128.41,179.68,1.7968,-0.0415267204012,51.344005591,-1035.0
3385,2013-07-19,20149.85,21.44,0.2144,-0.0482004111681,49.9279298482,-1034.0
3386,2013-07-22,20159.12,9.27,0.0927,-0.0474609912864,49.8174564418,-1031.0
3387,2013-07-23,20302.13,143.01,1.4301,-0.0845566258122,51.0615143834,-1030.0
3388,2013-07-24,20090.68,-211.45,-2.1145,-0.0701194828659,47.7794990961,-1029.0
3389,2013-07-25,19804.76,-285.92,-2.8592,-0.0681666306202,47.1143494213,-1028.0
3390,2013-07-26,19748.19,-56.57,-0.5657,-0.0600692999949,49.3831456336,-1027.0
3391,2013-07-29,19593.28,-154.91,-1.5491,-0.0561208099128,48.4513932301,-1024.0
3392,2013-07-30,19348.34,-244.94,-2.4494,-0.0250260251802,47.5919494609,-1023.0
3393,2013-07-31,19345.7,-2.64,-0.0264,0.00258354768375,50.0832647313,-1022.0
3394,2013-08-01,19317.19,-28.51,-0.2851,0.0132908421398,49.8189184838,-1021.0
3395,2013-08-02,19164.02,-153.17,-1.5317,0.0154029373473,48.5285501863,-1020.0
3396,2013-08-05,19182.26,18.24,0.1824,-0.000234646799209,50.3762161281,-1017.0
3397,2013-08-06,18733.04,-449.22,-4.4922,0.0349186330937,45.6990999887,-1016.0
3398,2013-08-07,18664.88,-68.16,-0.6816,0.0426214439813,49.6805609798,-1015.0
3399,2013-08-08,18789.34,124.46,1.2446,0.0277069274304,51.5576039872,-1014.0
3400,2013-08-12,18946.98,157.64,1.5764,0.0253350398262,51.8808524853,-1010.0
3401,2013-08-13,19229.84,282.86,2.8286,0.00333158495956,53.1152221372,-1009.0
3402,2013-08-14,19367.59,137.75,1.3775,0.0156774272898,51.5142510138,-1008.0
3403,2013-08-16,18598.18,-769.41,-7.6941,0.068156025988,43.0362963247,-1006.0
3404,2013-08-19,18307.52,-290.66,-2.9066,0.0861993922478,47.7781285372,-1003.0
3405,2013-08-20,18246.04,-61.48,-0.6148,0.0808609844327,49.8666907683,-1002.0
3406,2013-08-21,17905.91,-340.13,-3.4013,0.102403511401,47.454245079,-1001.0
3407,2013-08-22,18312.94,407.03,4.0703,0.0901944068111,53.7292396403,-1000.0
3408,2013-08-23,18519.44,206.5,2.065,0.080914249982,51.9872581873,-999.0
3409,2013-08-26,18558.13,38.69,0.3869,0.0794176531515,50.5533337332,-996.0
3410,2013-08-27,17968.08,-590.05,-5.9005,0.114965769602,45.6240727009,-995.0
